timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550689811710,766,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,512,0,388
1550689811710,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,7,7,https://oxfamapps.org/festivals,512,0,388
1550689812223,253,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,127,0,0
1550689811792,764,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,512,0,388
1550689811792,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,7,7,https://oxfamapps.org/festivals,512,0,388
1550689812304,252,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,127,0,0
1550689811942,768,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,515,0,389
1550689811942,515,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,7,7,https://oxfamapps.org/festivals,515,0,389
1550689812457,253,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,127,0,0
1550689812012,767,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,515,0,390
1550689812012,515,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,7,7,https://oxfamapps.org/festivals,515,0,390
1550689812527,252,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,127,0,0
1550689812240,764,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,513,0,388
1550689812240,513,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,8,8,https://oxfamapps.org/festivals,513,0,388
1550689812753,251,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689812276,768,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,516,0,390
1550689812276,516,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,8,8,https://oxfamapps.org/festivals,516,0,390
1550689812792,252,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689812421,771,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,517,0,391
1550689812421,517,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,8,8,https://oxfamapps.org/festivals,517,0,391
1550689812938,254,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689812476,761,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,510,0,386
1550689812476,510,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,8,8,https://oxfamapps.org/festivals,510,0,386
1550689812986,251,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689812557,764,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,512,0,388
1550689812557,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,8,8,https://oxfamapps.org/festivals,512,0,388
1550689813069,252,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689812711,766,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,513,0,389
1550689812711,513,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,8,8,https://oxfamapps.org/festivals,513,0,389
1550689813225,252,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689812780,764,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,512,0,388
1550689812780,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,8,8,https://oxfamapps.org/festivals,512,0,388
1550689813293,251,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689812942,769,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,517,0,391
1550689812942,517,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,8,8,https://oxfamapps.org/festivals,517,0,391
1550689813459,252,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689813005,770,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,516,0,391
1550689813005,516,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,8,8,https://oxfamapps.org/festivals,516,0,391
1550689813522,253,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689813045,763,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,511,0,388
1550689813045,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,8,8,https://oxfamapps.org/festivals,511,0,388
1550689813557,251,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689813193,772,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,9,9,https://oxfamapps.org/festivals/,514,0,390
1550689813193,514,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,9,9,https://oxfamapps.org/festivals,514,0,390
1550689813707,258,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,9,9,https://oxfamapps.org/festivals/,134,0,0
1550689813238,757,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,9,9,https://oxfamapps.org/festivals/,507,0,384
1550689813238,507,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,9,9,https://oxfamapps.org/festivals,507,0,384
1550689813746,249,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,9,9,https://oxfamapps.org/festivals/,125,0,0
1550689813322,779,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,9,9,https://oxfamapps.org/festivals/,526,0,388
1550689813322,526,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,9,9,https://oxfamapps.org/festivals,526,0,388
1550689813848,253,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,9,9,https://oxfamapps.org/festivals/,127,0,0
1550689813478,763,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,9,9,https://oxfamapps.org/festivals/,510,0,386
1550689813478,510,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,9,9,https://oxfamapps.org/festivals,510,0,386
1550689813988,253,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,9,9,https://oxfamapps.org/festivals/,128,0,0
1550689813545,831,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,9,9,https://oxfamapps.org/festivals/,511,0,387
1550689813545,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,9,9,https://oxfamapps.org/festivals,511,0,387
1550689814057,319,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,9,9,https://oxfamapps.org/festivals/,126,0,0
1550689813711,923,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,9,9,https://oxfamapps.org/festivals/,519,0,396
1550689813711,519,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,9,9,https://oxfamapps.org/festivals,519,0,396
1550689814231,403,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,9,9,https://oxfamapps.org/festivals/,202,0,0
1550689813775,900,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,9,9,https://oxfamapps.org/festivals/,548,0,388
1550689813775,548,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,9,9,https://oxfamapps.org/festivals,548,0,388
1550689814324,351,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,9,9,https://oxfamapps.org/festivals/,192,0,0
1550689813810,971,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,581,0,387
1550689813810,581,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,8,8,https://oxfamapps.org/festivals,581,0,387
1550689814391,390,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,235,0,0
1550689813966,942,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,662,0,455
1550689813966,662,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,8,8,https://oxfamapps.org/festivals,662,0,455
1550689814628,280,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,157,0,0
1550689813941,977,HTTP Request,200,OK,Thread Group 1-9,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,686,0,459
1550689813941,686,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,500,126,7,7,https://oxfamapps.org/festivals,686,0,459
1550689814627,291,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,167,0,0
1550689813996,935,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,658,0,468
1550689813996,658,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,7,7,https://oxfamapps.org/festivals,658,0,468
1550689814654,277,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,152,0,0
1550689814102,954,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,701,0,547
1550689814102,701,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,8,8,https://oxfamapps.org/festivals,701,0,547
1550689814804,252,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,129,0,0
1550689814244,947,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,692,0,568
1550689814244,692,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,8,8,https://oxfamapps.org/festivals,692,0,568
1550689814937,254,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689814377,935,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,682,0,558
1550689814377,682,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,8,8,https://oxfamapps.org/festivals,682,0,558
1550689815060,252,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689814635,806,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,555,0,428
1550689814635,555,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,8,8,https://oxfamapps.org/festivals,555,0,428
1550689815190,251,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689814782,762,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,511,0,387
1550689814782,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,8,8,https://oxfamapps.org/festivals,511,0,387
1550689815293,251,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689814919,761,HTTP Request,200,OK,Thread Group 1-9,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,510,0,386
1550689814919,510,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,500,126,8,8,https://oxfamapps.org/festivals,510,0,386
1550689815430,250,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689814932,774,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,516,0,391
1550689814932,516,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,8,8,https://oxfamapps.org/festivals,516,0,391
1550689815448,258,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689814943,776,HTTP Request,200,OK,Thread Group 1-10,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,512,0,388
1550689814943,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,500,126,8,8,https://oxfamapps.org/festivals,512,0,388
1550689815455,264,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689815057,766,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,513,0,388
1550689815057,513,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,8,8,https://oxfamapps.org/festivals,513,0,388
1550689815570,253,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689815192,783,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,528,0,397
1550689815192,528,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,8,8,https://oxfamapps.org/festivals,528,0,397
1550689815721,254,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,128,0,0
1550689815312,775,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,522,0,398
1550689815312,522,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,8,8,https://oxfamapps.org/festivals,522,0,398
1550689815834,253,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689815442,778,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,526,0,402
1550689815442,526,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,8,8,https://oxfamapps.org/festivals,526,0,402
1550689815968,252,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689815545,766,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,514,0,390
1550689815545,514,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,8,8,https://oxfamapps.org/festivals,514,0,390
1550689816060,251,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
1550689815681,764,HTTP Request,200,OK,Thread Group 1-9,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,510,0,386
1550689815681,510,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,500,126,8,8,https://oxfamapps.org/festivals,510,0,386
1550689816192,253,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,127,0,0
1550689815707,767,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,8,8,https://oxfamapps.org/festivals/,513,0,389
1550689815707,513,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,8,8,https://oxfamapps.org/festivals,513,0,389
1550689816222,252,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,8,8,https://oxfamapps.org/festivals/,126,0,0
