timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550683530383,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,2,3,http://www.gumtree.com/oxford,45,0,22
1550683530429,144,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,143,0,97
1550683530386,198,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,43,0,22
1550683530386,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,2,3,http://www.gumtree.com/oxford,43,0,22
1550683530429,155,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,155,0,105
1550683530574,192,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,45,0,23
1550683530574,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,2,3,http://www.gumtree.com/oxford,45,0,23
1550683530619,147,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,147,0,98
1550683530585,190,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,42,0,21
1550683530585,42,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,2,3,http://www.gumtree.com/oxford,42,0,21
1550683530627,148,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,148,0,102
1550683530767,262,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,45,0,23
1550683530767,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,2,3,http://www.gumtree.com/oxford,45,0,23
1550683530812,217,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,217,0,99
1550683531030,186,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,42,0,21
1550683531030,42,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,2,3,http://www.gumtree.com/oxford,42,0,21
1550683531073,143,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,143,0,95
1550683531217,200,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,44,0,22
1550683531217,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,3,4,http://www.gumtree.com/oxford,44,0,22
1550683531261,156,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,156,0,103
1550683531381,199,HTTP Request,405,Not Allowed,Thread Group 1-6,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,45,0,23
1550683531381,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,,true,,95,125,3,4,http://www.gumtree.com/oxford,45,0,23
1550683531427,153,HTTP Request-1,405,Not Allowed,Thread Group 1-6,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,153,0,104
1550683531431,285,HTTP Request,200,OK,Thread Group 2-1,text,true,,68187,538,1,4,https://accounts.google.com/ServiceLogin?service=cl&passive=1209600&osid=1&continue=https://calendar.google.com/calendar/render&followup=https://calendar.google.com/calendar/render&scc=1,47,0,23
1550683531431,47,HTTP Request-0,301,Moved Permanently,Thread Group 2-1,text,true,,643,126,1,4,http://www.google.com/calendar,47,0,23
1550683531478,89,HTTP Request-1,302,Moved Temporarily,Thread Group 2-1,text,true,,1085,131,1,4,https://calendar.google.com/calendar,89,0,66
1550683531568,148,HTTP Request-2,200,OK,Thread Group 2-1,text,true,,66459,281,1,4,https://accounts.google.com/ServiceLogin?service=cl&passive=1209600&osid=1&continue=https://calendar.google.com/calendar/render&followup=https://calendar.google.com/calendar/render&scc=1,117,0,56
1550683531580,196,HTTP Request,405,Not Allowed,Thread Group 1-6,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,44,0,22
1550683531580,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,,true,,95,125,3,4,http://www.gumtree.com/oxford,44,0,22
1550683531625,151,HTTP Request-1,405,Not Allowed,Thread Group 1-6,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,151,0,102
1550683530776,1091,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,43,0,22
1550683530776,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,3,4,http://www.gumtree.com/oxford,43,0,22
1550683530820,1047,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,1047,0,995
1550683531777,184,HTTP Request,405,Not Allowed,Thread Group 1-6,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,43,0,21
1550683531777,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,,true,,95,125,3,4,http://www.gumtree.com/oxford,43,0,21
1550683531820,141,HTTP Request-1,405,Not Allowed,Thread Group 1-6,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,141,0,95
1550683531867,191,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,45,0,22
1550683531867,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,3,4,http://www.gumtree.com/oxford,45,0,22
1550683531912,146,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,146,0,96
1550683532059,200,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,43,0,22
1550683532059,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,3,4,http://www.gumtree.com/oxford,43,0,22
1550683532102,157,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,157,0,109
1550683532380,193,HTTP Request,405,Not Allowed,Thread Group 1-7,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,45,0,23
1550683532380,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,,true,,95,125,3,4,http://www.gumtree.com/oxford,45,0,23
1550683532425,148,HTTP Request-1,405,Not Allowed,Thread Group 1-7,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,148,0,101
1550683531418,1204,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,43,0,22
1550683531418,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,3,4,http://www.gumtree.com/oxford,43,0,22
1550683531462,1160,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,1160,0,101
1550683532622,192,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,44,0,22
1550683532622,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,3,4,http://www.gumtree.com/oxford,44,0,22
1550683532667,147,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,147,0,102
1550683532816,216,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,45,0,22
1550683532816,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,3,4,http://www.gumtree.com/oxford,45,0,22
1550683532861,171,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,171,0,111
1550683532574,498,HTTP Request,405,Not Allowed,Thread Group 1-7,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,338,0,21
1550683532574,338,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,,true,,95,125,3,4,http://www.gumtree.com/oxford,338,0,21
1550683532912,160,HTTP Request-1,405,Not Allowed,Thread Group 1-7,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,159,0,111
1550683533033,190,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,46,0,23
1550683533033,46,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,3,4,http://www.gumtree.com/oxford,46,0,23
1550683533079,144,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,144,0,95
1550683533074,191,HTTP Request,405,Not Allowed,Thread Group 1-7,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,42,0,20
1550683533074,42,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,,true,,95,125,3,4,http://www.gumtree.com/oxford,42,0,20
1550683533116,149,HTTP Request-1,405,Not Allowed,Thread Group 1-7,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,149,0,98
